video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
QeooZB4Z7RA,"Lethal Company Music Video 🎵 ""Follow The Orders"" [VERSION A]","Lethal Company Music Video 🎵 ""Follow The Orders"" [VERSION A]",2024-11-23T15:00:06Z,UCI_hjK53AIDlpB-Rpr1WnwQ,ZAMination,1,"['lethal company', 'music video', 'animation', 'zamination', 'cubical', 'song', 'version a']",PT3M8S,hd,true,959316,38222,0,0,3089
iHf9CHBAeuM,"Zelda, but Every 5 Minutes You Make it Weirder","Zelda, but Every 5 Minutes You Make it Weirder",2024-11-23T20:06:35Z,UCG6zBb8GZKo1XZW4eHdg-0Q,PointCrow,20,"['pointcrow', 'point crow', 'pointcrow zelda', 'zelda pointcrow', 'zelda breath of the wild', 'the legend of zelda breath of the wild', 'botw', 'breath of the wild', 'the legend of zelda', 'can you beat', 'lets play', 'playthrough', 'gaming', 'gameplay', 'walkthrough', 'speedrun', 'speedrunning', 'zelda speedrun', 'pointcrow botw', 'zelda challenge', 'challenge', 'breath of the wild challenge', 'totk', 'tears of the kingdom', 'the legend of zelda tears of the kingdom', 'glitches', 'glitch', 'tears of the kingdom speedrun', 'totk challenge']",PT33M38S,hd,false,456384,32011,0,0,1146
Ox29z5Nf1Uk,"[#2024MAMA] G-DRAGON - 무제(Untitled, 2014)+POWER+HOME SWEET HOME+뱅뱅뱅+FANTASTIC BABY | Mnet 241123 방송","[#2024MAMA] G-DRAGON - 무제(Untitled, 2014)+POWER+HOME SWEET HOME+뱅뱅뱅+FANTASTIC BABY | Mnet 241123 방송",2024-11-23T08:54:37Z,UCbD8EppRX3ZwJSou-TVo90A,Mnet K-POP,24,"['2024MAMA', '2024MAMAAWARDS', 'BANGBANGBANG', 'CJ100', 'FANTASTICBABY', 'GDRAGON', 'HOMESWEETHOME', 'MAMAAWARDS', 'POWER', 'Untitled2014', '무제', '뱅뱅뱅', '지드래곤', '티빙에서스트리밍', '파워']",PT14M18S,hd,false,19603727,758209,0,0,92786
y7C6qtyXp_Y,Trolling My Boyfriends PRIVATE SERVER as a NOOB in Dress to Impress!,Trolling My Boyfriends PRIVATE SERVER as a NOOB in Dress to Impress!,2024-11-25T23:49:55Z,UC8YzM9rzF1oroSqw4CKfhpQ,Dani and Snappy,20,"['roblox', 'private server ios', 'Trolling My Boyfriends PRIVATE SERVER as a NOOB in Dress to Impress!', 'dress to impress', 'dress to impress troll', 'trolling as a noob']",PT10M26S,hd,false,263672,4002,0,0,714
yhaHnimgKTM,LIL WAYNE WARNS KENDRICK LAMAR TO CHILL BEFORE HE DESTROYS HIM IN A DISSTRACK!,LIL WAYNE WARNS KENDRICK LAMAR TO CHILL BEFORE HE DESTROYS HIM IN A DISSTRACK!,2024-11-24T09:01:49Z,UCKUCm3FepRrl-VKhq0Wwajg,No Life Shaq,24,"['Nolifeshaq reactions', 'kendrick vs drake beef reaction', 'kendrick vs lil wayne', 'wacced out murals', 'wacced out murals reaction', 'kendrick lamar', 'kendrick lamar gnx', 'kendrick lamar reaction', 'kendrick diss weezy', 'kendrick disses lil wayne and snoop']",PT9M24S,hd,false,468255,24008,0,0,6189
UgaBUdTMQDc,Can You Charge A Phone with Marbles?,Can You Charge A Phone with Marbles?,2024-11-23T14:00:33Z,UCSksodwjNeOQ3Oywr1G4Nag,Engineezy,28,[],PT18M6S,hd,false,733989,26815,0,0,1609
CBtS0-fozls,AMP LOVE ISLAND,AMP LOVE ISLAND,2024-11-22T23:37:45Z,UCJbYdyufHR-cxOuY96KIoqA,AMP,24,"['KAI CENAT', 'DUKE DENNIS', 'AGENT 00', 'CHRISNXTDOOR', 'FANUM', 'IMDAVISSS', 'ANY MEANS POSSIBLE', 'AMP LOVE ISLAND', 'LOVE ISLAND', 'AMP TOO HOT TOO HANDLE', 'AMP REALITY SHOW', 'AMP LOVE']",PT25M41S,hd,false,3019448,108293,0,0,4280
UINOyOJHyrw,Blox Fruits | DRAGON UPDATE OFFICIAL NEWS,Blox Fruits | DRAGON UPDATE OFFICIAL NEWS,2024-11-23T02:00:06Z,UC_xlDCBWQPlihORIZLWtpbA,Gamer Robot,20,"['blox fruits', 'admin', 'zioles', 'blox fruits admin', 'admin command', 'abusive admin', 'roblox', 'robux', 'trolling', 'troll', 'gift', 'indra', 'blox fruits update', 'blox fruits update 20', 'update 20', 'gamer robot', 'mygame43', 'blox fruits update 19', 'roblox blox fruits', 'family friendly', 'no cursing', 'blox fruit', 'blox fruits noob to pro', 'anime', 'race v4', 'cdk', 'soul guitar', 'leveling guide', 'blox fruits new code', 'new code', 'blox fruits code', 'pvp', 'el krazy', 'undercover admin', 'leaks', 'sneak peek', 'secret ability']",PT14M23S,hd,false,4000645,263890,0,0,69162
SGoJQ_W_rS0,Wicked - Is It Good or Nah?,Wicked - Is It Good or Nah?,2024-11-23T19:42:25Z,UC5UYMeKfZbFYnLHzoTJB1xA,Schaffrillas Productions,24,"['Schaffrillas Productions', 'Wicked', 'Defying Gravity', 'Popular', 'What Is This Feeling', 'The Wizard and I', 'Glinda', 'Elphaba']",PT13M15S,hd,false,519753,31359,0,0,1671
uE1rBzAagvQ,Models Expect Coldest Pattern in Years... And A MASSIVE Snowstorm,Models Expect Coldest Pattern in Years... And A MASSIVE Snowstorm,2024-11-24T01:30:24Z,UC8-PE-9a2L8ngyQ6A-_SviA,Direct Weather,24,"['Weather', 'Meteorology', 'forecast', 'Direct Weather', 'News', 'The Weather Channel', 'Weather Channel', 'Weather Forecast', 'Winter Forecast', 'Winter Outlook', 'Local Forecast', 'Winter 2023 - 2024', 'Winter thoughts', 'Winter Forecast 2023 - 2024', 'Trilogy Maps', 'Preliminary Winter Forecast 2023 - 2024', 'Fall Forecast', 'Historic Cold', 'Record Cold', 'Snowfall Forecast', 'Official Snowfall Forecast', 'Snowfall', 'When to expect your first Snowfall', 'First Snowfall', 'Winter', 'Winter 2023', 'Polar Vortex', 'December', 'Snowstorm']",PT19M38S,hd,false,392751,5153,0,0,478
nUd1DR3stOA,Try Guys Make Girl Scout Cookies Without A Recipe,Try Guys Make Girl Scout Cookies Without A Recipe,2024-11-23T16:00:50Z,UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,23,"['try guys', 'keith', 'zach', 'habersberger', 'kornfeld', 'buzzfeedvideo', 'buzzfeed', 'comedy', 'education', 'funny', 'try', 'learn', 'fail', 'experiment', 'test', 'tryceratops', 'the try guys', 'keith habersberger', 'zach kornfeld', 'comedy video', 'youtuber', 'celebrity', 'pop culture', 'trending topics', 'trending', 'tiktok trends', 'buzzfeed celeb', 'new series', '2nd try', '2ndtry', 'without a recipe', 'war', 'cooking show', 'cooking', 'baking', 'baking show', 'mythical kitchen', 'dropout', 'chopped', 'top chef', 'gordon ramsey', 'final meals', 'first we feast', 'hot ones']",PT52M55S,hd,true,846854,32453,0,0,1524
08x2npgd0xI,"ARCANE Season 2 Episodes 7, 8 & 9 Ending Explained","ARCANE Season 2 Episodes 7, 8 & 9 Ending Explained",2024-11-23T14:04:41Z,UCGaE6BmH_h2eOo12binZ2Tg,BrainPilot,24,"['Arcane', 'Arcane Netflix', 'Arcane Season 2', 'Arcane Season 2 Episode 7', 'Arcane Season 2 Episode 8', 'Arcane Season 2 Episode 9', 'Arcane Season 2 Review', 'Arcane Review', 'Arcane Ending Explained', 'Arcane Season 2 Ending Explained', 'Arcane Ending', 'Arcane Season 2 Ending', 'Arcane Reaction', 'Arcane Season 2 Reaction', 'Arcane Season 2 Episode 7 Breakdown', 'Arcane Season 2 Episode 8 Breakdown', 'Arcane Season 2 Episode 9 Breakdown', 'Arcane Season 2 Episode 9 Explained', 'Arcane Season 2 Episode 9 Ending']",PT10M36S,hd,false,489850,12785,0,0,2346
bTL4r-1VLDY,DABABY - PHAT (OFFICIAL VIDEO),DABABY - PHAT (OFFICIAL VIDEO),2024-11-22T14:00:07Z,UC2CCXzC56k0b8L49R_iW-Yw,DaBaby,10,"['DaBaby', 'Baby Jesus', 'Charlotte', 'Hip Hop', 'Rap', 'dababy phat', 'phat dababy', 'dababy', 'rockstar', 'da baby', 'bop', 'bop dababy', 'rockstar dababy', 'hip hop', 'dababy freestyle', 'dababy rockstar', 'phat']",PT2M11S,hd,false,793575,35630,0,0,1503
9M87tRY1ZPU,AMORIM REALITY BITE! IPSWICH 1-1 MANCHESTER UNITED GOLDBRIDGE MATCH REACTION,AMORIM REALITY BITE! IPSWICH 1-1 MANCHESTER UNITED GOLDBRIDGE MATCH REACTION,2024-11-24T19:07:07Z,UCMmVPVb0BwSIOWVeDwlPocQ,The United Stand,17,"['Manchester United', 'Man United', 'Man Utd', 'Manchester United TV', 'The United Stand', 'United Stand', 'Manchester United News', 'MUFC', 'Man Utd News', 'United', 'Manchester United Latest News', 'Manchester United Transfer News', 'Goldbridge', 'Live stream', 'Manchester United live', 'Ten Hag', 'Mark Goldbridge', 'Man Utd live stream', 'Watchalong', 'Live Watchalong', 'Man Utd vs Ipswich', 'Ipswich vs Man Utd', 'Ipswich Manchester United', 'Amorim', 'Amorim United', 'Man Utd vs Ipswich live', 'Ipswich Town']",PT31M47S,hd,false,367551,8545,0,0,998
qeqj5GnoFUY,Defying Gravity (From Wicked The Soundtrack),Defying Gravity (From Wicked The Soundtrack),2024-11-22T05:00:42Z,UCE4pdOAge35Ylr-DJgvllbQ,Republic Records,10,"['republic records', 'republic', '#WickedMovieLyrics', '#WickedTheSoundtrack', '#WickedMovie', '#ArianaGrande', '#CynthiaErivo', '#Glinda', '#Elphaba', '#WickedMusical', '#Wicked', '#Broadway', '#WizardOfOz', '#JeffGoldblum', '#MichelleYeoh', '#EthanSlater', '#BowenYang', '#JonathanBailey', '#IdinaMenzel', '#KristinChenoweth', '#PeterDinklage', 'DefyingGravity', 'DefyingGravityWicked', 'DefyingGravityWickedMovie', 'DefyingGravityCythiaErivo', 'DefyingGravityMovieVersion']",PT7M40S,hd,false,2193845,42273,0,0,2920
z594bVVWhWU,RACING vs. CRUZEIRO | HIGHLIGHTS | CONMEBOL SUDAMERICANA 2024,RACING vs. CRUZEIRO | HIGHLIGHTS | CONMEBOL SUDAMERICANA 2024,2024-11-23T22:26:56Z,UCw7eDYHnA-2PIr-qIldYeBQ,CONMEBOL Sudamericana,17,"['gols', 'goles', 'goals', 'golaços', 'highlights', 'resumen', 'melhores momentos', 'futebol', 'fútbol', 'soccer', 'Conmebol', 'Sudamericana', 'Conmebol Sudamericana', 'Copa Sudamericana', 'Sul-Americana', 'Sulamericana', 'Copa Sul-Americana', 'Copa Sulamericana', 'Sula', 'goles sudamericana', 'gols sul-americana', 'gols sulamericana', 'melhores momentos sul-americana', 'highlights sudamericana', 'melhores momentos sulamericana']",PT8M51S,hd,false,421318,4674,0,0,631
pZ1NdE69VTs,ROSÉ - number one girl (official music video),ROSÉ - number one girl (official music video),2024-11-22T05:00:06Z,UCBo1hnzxV9rz3WVsv__Rn1g,ROSÉ,10,"['YG Entertainment', 'YG', '와이지', 'K-pop', 'BLACKPINK', '블랙핑크', '블핑', '로제', 'Rosé', 'BLINK', '블링크', 'rosé', 'number one girl rose', 'rose number one girl', 'rosie', 'rosie number one girl', 'number one girl rosie', 'number one girl music video', 'rosie number one girl music video', 'rose number one girl music video', 'rosé number one girl', 'number one girl rosé', 'number one girl', 'number one girl video', 'rose album', 'rosie album', 'rosé album']",PT3M38S,sd,false,33589349,1697360,0,0,107122
o5hWEa1w6Z8,Three Days Grace - Mayday (Official Video),Three Days Grace - Mayday (Official Video),2024-11-22T15:00:06Z,UCK-VRwguZP3cokOAxI0F1HA,ThreeDaysGraceVEVO,10,"['Three Days Grace music', 'Three Days Grace songs', 'Animal Have Become', 'Pain Three Days Grace', 'Hate Everything About You', 'Alternative rock', 'Hard rock', 'TDG', 'Three Days Grace live', 'One-X', 'Life Starts Now', 'Transit of Venus', 'Human', 'Outsider', 'Breaking Benjamin', 'Shinedown', 'Seether', 'Nickelback', 'Disturbed', 'Evanescence', 'Red Sun Rising', 'mayday three days grace', 'mayday 3dg', 'new 3dg music', 'new three days grace music', 'three days grace 2024', 'new 3dg 2024', 'Mayday', 'Three Days Grace']",PT3M23S,hd,false,1051082,66993,0,0,5717
RN5maxRpI_s,Nitrous vs Supercharger | HiLow,Nitrous vs Supercharger | HiLow,2024-11-22T16:00:20Z,UCL6JmiMXKoXS6bpP1D3bk8g,Donut,2,"['donut', 'donut media', 'cars', 'james pumphrey', 'up to speed', 'moneypit']",PT37M3S,hd,false,1217947,46819,0,0,2488
GO7YG8BTrtw,Uzi & Pomni Are Forced To Run The Marketing Department,Uzi & Pomni Are Forced To Run The Marketing Department,2024-11-22T20:00:08Z,UCn_FAXem2-e3HQvmK-mOH4g,GLITCH,1,"['glitch', 'glitch productions', 'digital circus', 'the amazing digital circus', 'murder drones', 'Pomni', 'Uzi', 'Jax', 'Ragatha', 'Kinger', 'Gangle', 'Zooble', 'Caine', 'Bubble', '3D', 'Animation', '3D Animation', 'Indie Animation', 'Gummigoo']",PT4M16S,hd,true,3414675,230993,0,0,8686
sI2TE_hYFYQ,Nadie- Tito Double P (Video Oficial),Nadie- Tito Double P (Video Oficial),2024-11-22T00:00:06Z,UCj1EfO3tUyVxOPnWlyKCBBQ,Tito Double P,10,[],PT3M17S,hd,false,5095934,136962,0,0,4348
Ut4c-GTABwc,Oliver Anthony - Country Roads,Oliver Anthony - Country Roads,2024-11-22T21:45:13Z,UC5caRbGN5SukgJnj2ecK_wA,Oliver Anthony Music,10,[],PT2M52S,hd,false,638219,41309,0,0,2399
PHTHdVK3JXM,Saoirse Ronan Joins Brittany Broski's Royal Court,Saoirse Ronan Joins Brittany Broski's Royal Court,2024-11-22T18:00:14Z,UCMSqyGyyqI_zWkyS22pk7bA,Royal Court,22,['#brittanybroski #broski #royalcourt'],PT24M11S,hd,false,706504,53949,0,0,1846
2h3R-Rqdl9w,An UNREAL Thing HAS Happened to MY CHANNEL- An OVERNIGHT Miracle!!,An UNREAL Thing HAS Happened to MY CHANNEL- An OVERNIGHT Miracle!!,2024-11-21T22:54:42Z,UCdOBZ07WtzCA0LPHiQY1N3g,"Fishing With ""Oh Dad!""",17,"['Fishing', 'Miracles', 'Fish', 'Bass Fishing', 'Crappie Fishing', 'Thank You', 'Blegill Fishing']",PT6M33S,hd,false,2100908,563173,0,0,54554
6vPhcRew8hA,Maluma - Cosas Pendientes (Official Video),Maluma - Cosas Pendientes (Official Video),2024-11-22T00:00:07Z,UCFkoPRmuxqr37jvGmmpzhzQ,MalumaVEVO,10,"['Maluma 2024', 'Maluma letra', 'Maluma lyrics', 'Maluma official video', 'Maluma video oficial', 'Maluma CP', 'Maluma Cosas Pendientes', 'Cosas Pendientes letra', 'Cosas Pendientes lyrics', 'Cosas Pendientes video oficial', 'Cosas Pendientes official video', 'Urban Music', 'Musics Urbana Latina', 'Confident', 'Cosas Pendientes', 'Latin Urban', 'Maluma', 'Pop', 'Reggaeton']",PT4M31S,hd,true,8928338,230350,0,0,7265
EQsYfiPR9uM,[#2024MAMA] BIGBANG (빅뱅) - 뱅뱅뱅 (BANG BANG BANG) + FANTASTIC BABY | Mnet 241123 방송,[#2024MAMA] BIGBANG (빅뱅) - 뱅뱅뱅 (BANG BANG BANG) + FANTASTIC BABY | Mnet 241123 방송,2024-11-23T09:13:52Z,UCbD8EppRX3ZwJSou-TVo90A,Mnet K-POP,24,"['2024MAMA', '2024MAMAAWARDS', 'BANGBANGBANG', 'BIGBANG', 'CJ100', 'DAESUNG', 'FANTASTICBABY', 'GDRAGON', 'MAMAAWARDS', 'TAEYANG', '대성', '뱅뱅뱅', '빅뱅', '지드래곤', '태양', '티빙에서스트리밍']",PT5M25S,hd,false,12150465,410823,0,0,15658
aDF_ESN80r8,I Meet MrBeast To Break The Internet!!,I Meet MrBeast To Break The Internet!!,2024-11-21T14:00:07Z,UCtxD0x6AuNNqdXO9Wp5GHew,UR · Cristiano,17,[],PT14M,hd,true,45755418,4481083,0,0,176223
KNVRNDJp4zc,i LET My 16 SiBLiNGS NAME Our BABY!,i LET My 16 SiBLiNGS NAME Our BABY!,2024-11-22T16:46:58Z,UCyym9xFc54uy15NQiFVWWfw,JustParkers ,24,"['kass and josh', 'justkass', 'nen', 'couples channels', 'notenoughnelsonss', 'justparkers', 'justkass baby name', 'justkass baby', 'justparkers baby', '16 siblings', 'name our baby', 'our babys name', 'baby girl names', 'baby girl middle names', 'my siblings name our baby', 'justkass pregnant', 'justkass sephora', 'sephora', 'pregnancy', 'pregnant', 'pregnancy vlog', 'baby names', 'nen fam', 'notenoughnelsons', 'not enough nelsons', 'hopescope', 'jordan matter', 'salish', 'salish matter']",PT22M15S,hd,false,1005261,20581,0,0,21112
Hscaf4VPDp4,"New Thrower Troop, Firespitter Defense and Revive Spell in Clash of Clans!","New Thrower Troop, Firespitter Defense and Revive Spell in Clash of Clans!",2024-11-23T13:00:19Z,UC85aYbNSFjsJdxfpxgQr8tA,Judo Sloth Gaming,20,"['clash of clans', 'coc', 'clash of clans gameplay', 'clash of clans attacks', 'clash of clans strategy', 'judo sloth', 'town hall 17', 'th17', 'thrower', 'new troop', 'new defense', 'new spell', 'revive', 'revive spell', 'firespitter', 'firespitter defense', 'lab assistant', 'town hall 17 update', 'th17 update', 'new update', 'clash of clans update', 'coc update', 'update sneak peek', 'sneak peek 2', 'november update', 'clash of clans 2024', 'clash of clans town hall 17', 'coc th17', 'th17 sneak peek', 'town hall 17 attack']",PT18M35S,hd,false,1429088,50063,0,0,2585
fsovddV6weQ,Qualifying Highlights | 2024 Las Vegas Grand Prix,Qualifying Highlights | 2024 Las Vegas Grand Prix,2024-11-23T07:54:05Z,UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,17,"['F1', 'Formula One', 'Formula 1', 'Sports', 'Sport', 'Action', 'GP', 'Grand Prix', 'Auto Racing', 'Motor Racing', 'lvgp', 'las vegas', 'usa', 'the strip', 'george russell', 'franco colapinto', 'pierre gasly', 'sergio perez']",PT7M9S,hd,false,4472713,93925,0,0,3912
nexo-xnbZoI,Minecraft AURA: THE MOVIE,Minecraft AURA: THE MOVIE,2024-11-22T16:00:44Z,UClcqpZhHYcoRADrYmaGqVZA,Joll and Conk,22,[],PT30M2S,hd,false,953860,28732,0,0,5184
USClb04AQvQ,‘Wicked’ Cast Play Never Have I Ever,‘Wicked’ Cast Play Never Have I Ever,2024-11-22T13:00:03Z,UCZ8TREbPfawhSvayVe5pqKg,British Vogue,24,"['ariana grande', 'ariana grande and cynthia erivo', 'ariana grande and cynthia erivo crying', 'ariana grande and cynthia erivo interview', 'ariana grande and cynthia erivo lie detector', 'ariana grande and cynthia erivo singing', 'ariana grande wicked', 'british vogue', 'cynthia erivo', 'cynthia erivo wicked', 'jonathan bailey', 'jonathan bailey wicked', 'vogue', 'vogue challenges', 'wicked', 'wicked cast', 'wicked cast interview', 'wicked film', 'wicked interview', 'wicked movie', 'wicked part 1']",PT5M32S,hd,true,595863,20204,0,0,450
IStXAoX8ijk,"The BFB Da Packman ""On The Radar"" Freestyle (PART 3)","The BFB Da Packman ""On The Radar"" Freestyle (PART 3)",2024-11-21T23:30:05Z,UCa8b7nZo-iPKoJxspOplnWg,On The Radar Radio,10,"['on the radar', 'off the radar', 'on the radar radio', 'freestyle', 'live performance', 'on the radar freestyle', 'off the radar freestyle', 'otr freestyle']",PT5M39S,hd,false,319993,16288,0,0,672
dgGqD28J6aQ,"[#2024MAMA] ROSÉ (로제), Bruno Mars - APT. | Mnet 241122 방송","[#2024MAMA] ROSÉ (로제), Bruno Mars - APT. | Mnet 241122 방송",2024-11-22T13:02:02Z,UCbD8EppRX3ZwJSou-TVo90A,Mnet K-POP,24,"['2024MAMA', '2024MAMAAWARDS', 'APT', 'Bruno Mars', 'CJ100', 'MAMAAWARDS', 'ROSÉ', '로제', '브루노마스', '아파트', '티빙에서스트리밍']",PT3M48S,hd,false,13383854,542877,0,0,13526
XCz7WUotXs8,Twenty One Pilots - The Line (from Arcane Season 2) [Official Audio],Twenty One Pilots - The Line (from Arcane Season 2) [Official Audio],2024-11-22T05:05:25Z,UCBQZwaNPFfJ1gZ1fLZpAEGw,twenty one pilots,10,"['twenty one pilots', 'twenty one pilots official', 'arcane', 'arcane season 2', 'arcane soundtrack', 'arcane netflix', 'twenty one pilots arcane', '21 pilots', 'league of legends', 'riot games', 'arcane riot', 'gaming', 'gaming soundtrack', 'clancy', 'overcompensate', 'heathens', 'twenty one pilots netflix', 'stressed out', 'new twenty one pilots', 'twenty one pilots lyrics', 'the line lyrics', 'arcane lyrics', 'arcane series', 'arcane music', 'viktor', 'arcane viktor', 'arcane victor', 'line official video']",PT3M12S,hd,false,1570597,115714,0,0,6245
jmUTOc4jUc4,New Update - Town Hall 17 in Clash of Clans!,New Update - Town Hall 17 in Clash of Clans!,2024-11-22T13:00:49Z,UC85aYbNSFjsJdxfpxgQr8tA,Judo Sloth Gaming,20,"['clash of clans', 'coc', 'clash of clans gameplay', 'clash of clans attacks', 'judo sloth', 'town hall 17', 'th17', 'town hall 17 gameplay', 'th17 gameplay', 'clash of clans update', 'coc update', 'new update', 'coc th17', 'clash of clans town hall 17', 'th17 update', 'town hall 17 update', 'clash of clans th17', 'november update', 'sneak peek 1', 'update sneak peek', 'town hall 17 defense', 'town hall 17 weapon', 'th17 weapon', 'th17 attack', 'town hall 17 attack', 'th17 info', 'th17 defense']",PT17M44S,hd,false,1782631,65691,0,0,3260
OBfCeimLNvQ,Nicki Minaj - Arctic Tundra (Visualizer) ft. Juice WRLD,Nicki Minaj - Arctic Tundra (Visualizer) ft. Juice WRLD,2024-11-22T05:11:46Z,UCaum3Yzdl3TbBt8YUeUGZLQ,NickiMinajAtVEVO,10,"['Nicki Minaj', 'Juice WRLD', 'Nicki Minaj/Cash Money', 'Hip Hop']",PT4M30S,hd,false,581592,54059,0,0,6142
4hN5iDe8lNA,The Party Never Ends (Official Album Trailer),The Party Never Ends (Official Album Trailer),2024-11-21T20:17:40Z,UC0BletW9phE4xHFM44q4qKA,Juice WRLD,10,"['JuiceWRLD', 'juiceworld', 'juice world', 'juice wrld', '999']",PT2M58S,hd,false,1920089,152771,0,0,14637
b2T3ywJ_y-8,Lackadaisy Spaghetti Noodle - EPISODE PREVIEW,Lackadaisy Spaghetti Noodle - EPISODE PREVIEW,2024-11-22T19:00:19Z,UCHpyAufyq1-igTlgA9XjbcQ,Lackadaisy,24,[],PT2M28S,hd,true,364207,66745,0,0,2398
Wzg7dPNl7d0,A.I. Conspiracy Investigation,A.I. Conspiracy Investigation,2024-11-21T21:04:36Z,UCAVojJ1k03GZzjSbdXXunkw,Shane2,23,"['Shane', 'Dawson', 'conspiracy', 'theories', 'journalism', 'investigative journalism', 'docuseries', 'documentary', 'mandela', 'effects', 'disneyland']",PT37M59S,hd,false,745668,32754,0,0,2878
1KPpK28xJB0,"Grupo Frontera, Oscar Maydon - ¿Qué Te Parece? (Video Oficial)","Grupo Frontera, Oscar Maydon - ¿Qué Te Parece? (Video Oficial)",2024-11-22T00:00:07Z,UCKsN6xyJ2w8g7p4p9apXkYQ,Grupo Frontera,10,[],PT3M13S,hd,false,1898456,52317,0,0,883
y_-tlwYgGi8,"Kane Brown, Katelyn Brown - Body Talk (Official Music Video)","Kane Brown, Katelyn Brown - Body Talk (Official Music Video)",2024-11-22T05:00:47Z,UCsEj8E122ibbJetQe8BoV7g,KaneBrownVEVO,10,"['kane brown new album', 'kane brown new music', 'take the high road', 'family music', 'country music about family', 'kane brown the high road', 'high road', 'kb high road', 'kb the high road', 'kb new music', 'kb new album', 'new country music', 'new music friday', 'country playlist', 'thank god kb', 'kane brown thank god', 'kane brown wife', 'kane brown wife collab', 'kane brown wife song', 'country music videos', 'country hits', 'kane brown album', 'the high road', 'Body Talk', 'Kane Brown Katelyn Brown']",PT2M35S,hd,true,430612,17386,0,0,524
9JzDFNEpPnk,LA MAYBACH - Neutro Shorty x Yandel x Eladio Carrión x Myke Towers (VIDEO OFICIAL),LA MAYBACH - Neutro Shorty x Yandel x Eladio Carrión x Myke Towers (VIDEO OFICIAL),2024-11-22T01:00:06Z,UCIC4pyzlzks2ZySb8v6ROlQ,Neutro Shorty,10,"['#LAMaybach', '#NeutroShorty', '#Yandel', '#EladioCarrion', '#MykeTowers', '#Reggaeton2024', '#TrapLatino', '#MusicaUrbana', '#NuevoLanzamiento', '#LatinHits', '#UrbanMusic', '#ReggaetonLovers', '#Trap2024', '#YandelForever', '#MykeTowersFans', '#NeutroShortyMusic', '#EladioCarrionVibes', '#LatinTrap', '#ReggaetonAddicts', '#LatinMusic', '#MusicaNueva', '#HitsDelMomento', '#PuertoRicoVibes', '#ViralMusic', '#UrbanLatino', '#MusicTrends']",PT4M1S,hd,false,2327118,110330,0,0,7896
RZhHI8SnmG8,"Ela Taubert, Joe Jonas - ¿Cómo Pasó? (Con Joe Jonas) (Official Video)","Ela Taubert, Joe Jonas - ¿Cómo Pasó? (Con Joe Jonas) (Official Video)",2024-11-21T22:00:29Z,UC5vXWX9hIn2vV6SRItx2oWw,ElaTaubertVEVO,10,"['Ela Taubert', 'Joe Jonas', 'Ela Taubert Joe Jonas', 'Cómo Pasó', 'Cómo Pasó ela taubert', 'ela taubert Cómo Pasó', 'yo primero', 'nueva cancion ela taubert', 'ela taubert nueva cancion', 'letra Cómo Pasó', 'que hubiera pasado', 'si eras tu', 'crecer', 'quien dijo que era facil', 'dime si hay algo', 'los rotos', 'donde esta el amor', 'baladas', 'pop', 'universal music', 'latin', 'latin pop', 'pop latino', 'como paso', 'morat', 'faltas tu', 'morat faltas tu', 'latin mafia', 'humbe', 'premios juventud ela', 'premios juventud']",PT3M7S,hd,true,3206952,139000,0,0,4644
TY1lWh20VSw,The Bad Guys 2 | Official Trailer,The Bad Guys 2 | Official Trailer,2024-11-21T15:57:37Z,UCq0OueAsdxH6b8nyAspwViw,Universal Pictures,24,[],PT2M19S,hd,true,11919562,116791,0,0,7035
Q86_nlRoIGw,Jack Harlow - Hello Miss Johnson [Official Music Video],Jack Harlow - Hello Miss Johnson [Official Music Video],2024-11-21T17:00:06Z,UC6vZl7Qj7JglLDmN_7Or-ZQ,Jack Harlow,10,"['jack harlow', 'jack rapper', 'harlow rapper', 'private garden', 'jack Harlow confetti', 'new jack Harlow', 'Louisville rapper', 'rapper from Louisville', 'Kentucky rapper', 'white rapper', 'jack harlow what’s popping', 'jack harlow what’s poppin', 'jack harlow whats popping', 'jack harlow whats poppin', 'whats poppin song', 'confetti mixtape', 'sweet action', 'sweet action ep', 'tyler herro', 'whats poppin', 'lovin on me', 'hello miss johnson', 'vanilla baby', 'new jack harlow', 'im vanilla baby', 'whip your lovin']",PT2M52S,hd,false,3312857,95015,0,0,2806
fLi0EJfi_vg,G-DRAGON - HOME SWEET HOME (Official Audio) (feat. TAEYANG & DAESUNG),G-DRAGON - HOME SWEET HOME (Official Audio) (feat. TAEYANG & DAESUNG),2024-11-22T05:00:11Z,UCeU5qTuBiqTU5z-hyL6WITQ,OfficialGDRAGON,22,[],PT3M32S,hd,false,6038599,274843,0,0,22946
hn4WDWxbDZM,"Golden Epic Trailer — ""Amphoreus' Saga of Heroes"" | Honkai: Star Rail","Golden Epic Trailer — ""Amphoreus' Saga of Heroes"" | Honkai: Star Rail",2024-11-22T12:00:53Z,UC2PeMPA8PAOp-bynLoCeMLA,Honkai: Star Rail,20,[],PT4M51S,hd,true,984430,78786,0,0,3256
